id,photo_url,road_address,name,size,latitude,longitude,phone,business_hours,review_count,facilities,parking,very_good,seat_info,menu,category
262,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200617_113%2F15923700253538Qdo0_JPEG%2FIxLTf5gtZKsjuuDgKU0aZUZi.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDRfMjQg%2FMDAxNjc1NDg4MjEyMzc1.-xEa_vbAHb1C52EMRAqDmW1UgpCAc9Ghq_-MutTH9kIg.IKYOfdohWyawwazM5JXCcP8nA6J-C6WML5iH81-VYCgg.JPEG%2FC52D308E-27FC-44EA-B5B6-FBC80A2CBFA6.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjEwMjNfMjA5%2FMDAxNjY2NDU5NTk5NDEw.RucpZSBOvzSLyXwsDCZnKRViNmeDnV5AUo1GnHA7_AMg.fayFP8RsBj3ZSXu15U_Y6-2cnxsDNXBoQlF26RUDsoAg.JPEG%2F5BC4449B-E1AC-4FB0-9C6E-C3FCF384D099.jpeg']","서울특별시 마포구 월드컵북로7길 11 (서교동,성지빌딩1층 104호)",갯마을,35.2,192617.2652,450646.3182,02-337-9087,,92,[],,"['음식이 맛있어요', '가성비가 좋아요', '친절해요', '양이 많아요']",[],"[[""모듬생선구이"", 50000], [""병어조림"", 50000], [""무침(갑오징어/병어꼬막)"", 30000], [""고등어구이"", 11000], [""삼치구이"", 11000], [""가자미구이"", 11000], [""갈치구이"", 11000], [""조기구이"", 11000], [""아구탕"", 26000], [""대구탕"", 30000], [""삼식이탕"", 26000], [""고등어조림"", 26000], [""갈치조림"", 26000], [""오징어볶음"", 26000], [""고추장불고기"", 22000], [""병어막회"", 35000], [""갑오징어숙회"", 35000], [""오징어숙회"", 23000], [""꼬막"", 23000], [""생굴"", 23000]]",양식
263,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221129_300%2F1669733874923KOvR9_JPEG%2FIMG_20220320_180024_508.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221129_10%2F1669733833237nSUn3_JPEG%2FIMG_20220622_013016_502.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221129_110%2F1669733813952GXL6f_JPEG%2FIMG_20221102_212743_879.jpg']","서울특별시 마포구 와우산로29길 44, 2층 (서교동)",애쉬앤블룸 1,93.49,193548.1504,450386.4168,0507-1332-1591,,170,"['예약', '단체 이용 가능', '포장', '무선 인터넷']",주차 가능,"['술이 다양해요', '친절해요', '인테리어가 멋져요', '대화하기 좋아요']",[],"[[""위스키"", null], [""요리"", null], [""칵테일"", null]]",양식
264,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220914_30%2F1663093069822mmUM3_JPEG%2F%25C0%25DC%25C4%25A11.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220914_80%2F1663093154027JyYXk_JPEG%2F%25C0%25AF%25BA%25CE1.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220914_32%2F1663093115193iTQer_JPEG%2F%25BA%25F1%25BA%25F61.jpg']","서울특별시 마포구 동교로 103 (서교동,1층)",명품잔치국수집,53.51,192283.0735,450276.021,0507-1399-2008,수: 10:00 - 22:00; 목: 10:00 - 22:00; 금: 10:00 - 22:00; 토: 10:00 - 22:00; 일: 정기휴무 (매주 일요일); 월: 10:00 - 22:00; 화: 10:00 - 22:00,430,"['단체 이용 가능', '무선 인터넷']",주차 가능,"['음식이 맛있어요', '양이 많아요', '가성비가 좋아요', '친절해요']",[],"[[""잔치국수"", 7000], [""김치국수"", 8000], [""유부국수"", 8000], [""비빔국수"", 8000], [""연두부국수"", 8000], [""물만두"", 6000], [""왕만두"", 6000], [""연두부김치국수"", 9000]]",한식
265,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170801_81%2F1501562022188qLhyj_JPEG%2F_.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160511_240%2F1462928414030Csb61_JPEG%2F176461503033845_0.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160511_287%2F1462928414127kkzp3_JPEG%2F176461503033845_1.jpeg']","서울특별시 마포구 양화로 122 (서교동, 1층 일부)",옹다래찜닭.디저트,141.94,192912.1548,450205.1988,0507-1367-8763,수: 11:00 - 23:00; 목: 11:00 - 23:00; 금: 11:00 - 23:00; 토: 11:00 - 23:00; 일: 11:00 - 22:00; 월: 11:00 - 23:00; 화: 11:00 - 23:00,282,"['콜키지 가능', '예약', '단체 이용 가능', '포장', '배달']",유료 주차 가능,"['음식이 맛있어요', '양이 많아요', '매장이 넓어요', '친절해요']","['좌식', '룸', '단체석']","[[""옹다래찜닭(소)"", 29000], [""고추장찜닭(L)"", 34000], [""신홍초찜닭(L)"", 36000], [""순살치즈찜닭(L)"", 37000]]",한식
266,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240507_21%2F1715076148143LOoph_JPEG%2F1608823475336-0.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240507_137%2F1715076147259NmD3u_JPEG%2F1714411101957.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240507_262%2F1715076147170vbQF1_JPEG%2F1541763782262.jpg']","서울특별시 마포구 월드컵로14길 12 (서교동, 1층)",사이,50.0,192086.303,450407.5612,0507-1357-7725,수: 18:00 - 05:30; 목: 18:00 - 05:30; 금: 18:00 - 05:30; 토: 18:00 - 05:30; 일: 정기휴무 (매주 일요일); 월: 18:00 - 05:30; 화: 18:00 - 05:30,190,"['예약', '무선 인터넷']",,"['음식이 맛있어요', '친절해요', '특별한 메뉴가 있어요', '대화하기 좋아요']",[],"[[""오늘의사시미"", 29000], [""유자세비체"", 19000], [""우니(성게알)"", 27000], [""제주광어스테이크"", 24000], [""얼큰해물파스타"", 23000]]",한식
267,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220312_295%2F1647052694176Ilkh4_JPEG%2FKakaoTalk_20220312_113721619.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220312_135%2F16470527159774KTY4_JPEG%2FKakaoTalk_20220312_113721619_02.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220312_43%2F1647052709766NpUxI_JPEG%2FKakaoTalk_20220312_113721619_01.jpg']","서울특별시 마포구 양화로6길 21 (서교동, 1층일부)",통영박이충무김밥,32.8,192461.9162,449668.6535,02-335-4979,수: 10:00 - 20:30; 목: 10:00 - 20:30; 금: 10:00 - 20:30; 토: 10:00 - 20:00; 일: 10:00 - 20:00; 월: 10:00 - 20:30; 화: 10:00 - 20:30,306,"['포장', '무선 인터넷', '예약', '반려동물 동반']",주차 가능,"['음식이 맛있어요', '혼밥하기 좋아요', '재료가 신선해요', '친절해요']",[],"[[""충무김밥(8개)"", 7000], [""충무김밥(12개)"", 10000], [""충무김밥(10개)"", 8500], [""한강즉석라면"", 3500]]",한식
268,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220610_165%2F1654827748213fPe16_JPEG%2FD0297B71-45F9-40F1-AF55-9BEE46F12D95.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221227_245%2F1672099640726bP6eF_JPEG%2F566E13AF-7028-43E8-A5A3-CD9F623FC422.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjExMThfMTcy%2FMDAxNjY4NzA4MzUzMDA4.5nTnKVDHhkFs-d2cCdetpvH2uWsXnywezBlNvf78-BYg.B2miXb1aYGxYoYWuQ4Oxchg2L08JT88drtUGem2gLjsg.JPEG%2FDC63085B-7999-43B8-9C6C-EA4664055F90.jpeg']","서울특별시 마포구 와우산로29라길 26 (서교동, 지층일부)",마시타야,44.5,193445.9325,450285.43,0507-1368-5715,수: 11:00 - 17:30; 목: 11:00 - 17:30; 금: 11:00 - 17:30; 토: 11:00 - 17:30; 일: 11:00 - 17:30; 월: 11:00 - 17:30; 화: 11:00 - 17:30,286,[],주차 불가,"['음식이 맛있어요', '혼밥하기 좋아요', '특별한 메뉴가 있어요', '친절해요']",['카운터석'],"[[""시오라멘"", 11000], [""블랙라멘"", 11000], [""곤부스이 츠케멘"", 12000]]",일식
269,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190527_12%2F1558948651953iqda3_JPEG%2Ff2_rwh70QzdgkXfaep4p5IZe.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190527_73%2F1558948754236yNVH5_JPEG%2FVhluqqaILFWGheUkKz3j_Gly.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190527_223%2F15589488527052ocXW_JPEG%2FOg3v7oLZsA3eBLU5w5ukD6p_.jpg']","서울특별시 마포구 양화로 58, 1층 102,103,104,105호 (서교동, 명지한강빌드웰)",마포오리농장,250.59,192457.1205,449770.0694,02-332-1826,,579,"['콜키지 가능', '단체 이용 가능', '포장', '배달', '예약', '무선 인터넷', '유아의자']",무료 주차 가능,"['음식이 맛있어요', '매장이 넓어요', '고기 질이 좋아요', '단체모임 하기 좋아요']","['룸', '단체석']","[[""양푼이김치찌게"", 9000], [""주물럭정식"", 10000], [""훈제정식"", 10000], [""소내장탕"", 11000], [""능이버섯백숙"", 80000], [""연잎 황토 진흙구이"", 80000], [""삼채누룽지백숙"", 73000], [""생오리 로스구이 (1인) (300g)"", 21000], [""생오리 주물럭 (1인) (300g)"", 24000], [""오리훈제구이 (1인) (300g)"", 22000], [""더덕 생오리 주물럭 (중)"", 52000], [""능이버섯 닭백숙"", 80000], [""능이삼계탕"", 21000], [""삼채삼계탕"", 19000], [""들깨삼계탕"", 18000], [""녹두삼계탕"", 16000], [""오리곰탕"", 9000], [""닭곰탕"", 9000]]",한식
270,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjExMjVfMTYw%2FMDAxNjY5MzY1Nzc5OTc2.SPnX1LXwqXiQdTzmBOkIB2sV3wrKBXVxNSGUXPow4OQg.yMGsSvVpZwUy3KHDcUiLVYnzT7Kcz538BVpHmsOuMGMg.JPEG%2FB6C2C6D1-211D-42F9-9EB4-8E1539843816.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNTAxMTVfMjE2%2FMDAxNzM2OTE4NjY3NzM1.RuL6TJMw2WXPjf3zotQeo8fWYGcGur_UgETPvoIMql4g.-STYknup2rvvTQDWYkaQ_r7OX8Bb-tNf2ds8y0Erxncg.JPEG%2FF0894B78-D1C6-4807-BD0C-0F46B424A6DA.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjEyMDhfMTIg%2FMDAxNjcwNDc3ODUzMDE1.rJoQRHhLnDZodL6H3bPeH_ayCXenQ844wvIPFnv2SjEg.FiNe8QU4RPcXd4-AKxudY0WSealDGYdm3NmxgdDXpKsg.JPEG%2F20221208_123311.jpg']","서울특별시 마포구 잔다리로7길 37 (서교동,1층)",몽마르뜨언덕,36.8,192485.1844,450113.4958,0507-1349-7649,,68,[],,"['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '반찬이 잘 나와요']",[],[],한식
271,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200514_171%2F1589440131326rD3hN_JPEG%2FcapO5B6Zqx9bPfTdTLoF5DvU.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200514_62%2F1589440131364bCTa6_JPEG%2FRz6Xn_g3fbKuDyDAYMNeUgXE.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200514_216%2F1589440131379iSCqk_JPEG%2FOBKCxJyKnT2juh3AghzQvd6A.jpg']","서울특별시 마포구 와우산로21길 36-12 (서교동, 지층)",주섬주섬,104.12,193048.3007,450080.1902,0507-1325-5230,수: 16:00 - 23:00; 목: 16:00 - 23:00; 금: 16:00 - 24:00; 토: 16:00 - 24:00; 일: 16:00 - 23:00; 월: 정기휴무 (매주 월요일); 화: 16:00 - 23:00,128,['무선 인터넷'],,"['음식이 맛있어요', '친절해요', '가성비가 좋아요', '음악이 좋아요']",[],"[[""베이컨 크림 파스타"", 7900], [""쉬림프 로제 파스타"", 9900], [""간장 치킨 리조또"", 9900], [""버터 감바스"", 12900], [""멘보샤"", 11900]]",한식
272,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_228%2F1441081327421jhAUv_JPEG%2FSUBMIT_1391684598975_34079350.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220903_129%2F1662187369151DVSfh_JPEG%2F20220903_152625.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_299%2F1441081327198VrzI1_JPEG%2FSUBMIT_1391672219259_34079350.jpg']","서울특별시 마포구 와우산로 156, 2층 (서교동)",와우끝집,92.0,193781.3129,450288.6943,,수: 17:00 - 22:00; 목: 17:00 - 22:00; 금: 17:00 - 22:00; 토: 17:00 - 22:00; 일: 정기휴무 (매주 일요일); 월: 17:00 - 22:00; 화: 17:00 - 22:00,124,"['콜키지 가능', '무선 인터넷', '단체 이용 가능']",주차 불가,"['음식이 맛있어요', '재료가 신선해요', '특별한 메뉴가 있어요', '양이 많아요']",['단체석'],"[[""숙성회 (4인)"", 120000], [""숙성회 (3인)"", 90000], [""숙성회 (2인)"", 60000], [""숙성회 마끼"", 7000], [""김치라면"", 7000]]",양식
273,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_9%2F14410289446350spdM_JPEG%2F11721468_0.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_128%2F1441028944802vbDy2_JPEG%2F11721468_1.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200513_56%2F1589363327792E9Mui_JPEG%2Fcv58Wc_YJCm0Agd61Pcls8Rk.jpg']","서울특별시 마포구 양화로7길 12 (서교동,1층)",마포만두,88.73,192434.9663,449909.7595,02-333-9842,수: 08:00 - 22:00; 목: 08:00 - 22:00; 금: 08:00 - 22:00; 토: 08:00 - 22:00; 일: 08:00 - 22:00; 월: 08:00 - 22:00; 화: 08:00 - 22:00,967,[],,"['음식이 맛있어요', '가성비가 좋아요', '혼밥하기 좋아요', '친절해요']",[],"[[""알밥"", 5500], [""비빔냉면"", 6500], [""갈비만두"", 3500], [""카레만두"", 3500], [""찹쌀순대"", 3500]]",한식
274,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_299%2F1441026435219yLN8J_JPEG%2F12824364_0.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_297%2F1441026435453g3lYW_JPEG%2F12824364_1.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_192%2F1441026435689e6umX_JPEG%2F12824364_2.jpg']","서울특별시 마포구 어울마당로 116, 2층 (서교동)",포몬스 홍대점,132.09,193155.5571,450299.3905,02-326-2001,수: 10:00 - 23:00; 목: 10:00 - 23:00; 금: 10:00 - 23:00; 토: 10:00 - 23:00; 일: 10:00 - 23:00; 월: 10:00 - 23:00; 화: 10:00 - 23:00,258,"['예약', '포장', '배달']",,"['음식이 맛있어요', '친절해요', '양이 많아요', '매장이 넓어요']",[],"[[""분보싸오"", 11500], [""나시고랭"", 9500], [""닭쌀국수"", 8500], [""뜸양쿵 쌀국수"", 12000], [""마늘소스 닭어깨튀김"", 5000], [""매실탕수육"", 14000], [""모듬전식"", 9500], [""새우 롤"", 5000], [""수육쌀국수"", 9500], [""스프링롤"", 4500], [""얇게 썬 홍두깨, 차돌박이 쌀국수"", 8500], [""연어 롤"", 7000], [""연어샐러드"", 9500], [""웨딩쇼마이"", 4500], [""잘 익힌 양지 쌀국수"", 8500], [""짜조"", 5000], [""특선모듬전식"", 15000], [""파인애플 새우볶음밥"", 9500], [""해산물 팟타이"", 9500]]",한식
275,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181008_191%2F1538935399288nvBsY_JPEG%2Ft2zMP7xjmgyzQI3xgRlEqBde.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181008_124%2F1538935399277ifDv2_JPEG%2FTeE5FiNwGOQn8toMjLNI3r4-.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181008_25%2F1538935399294aGVsE_JPEG%2FR8-icLISPsxFP1hVBxHBSeij.jpg']","서울특별시 마포구 어울마당로 136-18 (서교동, 1층 일부)",마왕족발,32.4,193344.2558,450382.7553,0507-1371-7844,수: 16:00 - 01:30; 목: 16:00 - 01:30; 금: 16:00 - 01:30; 토: 11:00 - 01:30; 일: 11:00 - 01:30; 월: 16:00 - 01:30; 화: 16:00 - 01:30,332,"['포장', '배달', '예약', '무선 인터넷']",주차 가능,"['음식이 맛있어요', '양이 많아요', '고기 질이 좋아요', '친절해요']",[],"[[""족발볶음밥"", null], [""마라볶음밥"", null], [""갈릭족발"", null], [""껍데기볶음"", null], [""당면냉채족발"", null], [""마왕세트"", null], [""마왕통구이 쭈꾸미세트"", null], [""미니족구이"", null], [""반반세트"", null], [""보쌈구이"", null], [""불보쌈"", null], [""불족발"", null], [""열무국수"", null], [""쟁반국수"", null], [""직화소금구이"", null], [""천사세트"", null], [""클래식족발"", null], [""클래식족발 쭈꾸미세트"", null], [""파인애플 샤베트"", null], [""마왕통구이"", null]]",양식
276,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MTNfNzQg%2FMDAxNjU3Njg5NDQ5NTMx.Q0i7yEHSR95XPYL3uhB2bWx7w41z4GnwR3xLUjwf9eAg.DsDeQR98UfemqUfNnvS2phF0NGYrsF7hYZ7tNHmD_usg.JPEG%2Fupload_cba91c14b2d0fd5b61a262f8a67df690.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MjhfMjE2%2FMDAxNjYxNjYzMDEyNDk0.FC94z3fBtTzeILAPdQ6H9tdYXTpBAscnZl_Oz4AoLp0g.onXWRUgl3sEgd--DrarwZuBHRb787FoMDrIxRlJEl-og.JPEG%2FC4CCB4B6-94E7-4208-AC04-DB004062F93C.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA5MTFfMjEw%2FMDAxNjYyOTAyMjMyNzYw.PEt9nTTXWjW5m7HXRhklNZc7Hmjjt8WacEE15lLJJWsg.FsnbdFY1Lm75u8Dee8GuBPhTZFCibpu6QyX_2BkOPwcg.JPEG%2F296B949A-BDB8-4573-BDFD-2CC3EB361D53.jpeg']","서울특별시 마포구 와우산로23길 52, 2층 (서교동)",맘대로 마라탕훠궈,92.4,193191.4105,450322.1836,,수: 정기휴무 (매주 수요일); 목: 23:00 - 23:05; 금: 정기휴무 (매주 금요일); 토: 정기휴무 (매주 토요일); 일: 정기휴무 (매주 일요일); 월: 정기휴무 (매주 월요일); 화: 정기휴무 (매주 화요일),64,['무한 리필'],주차 불가,"['음식이 맛있어요', '재료가 신선해요', '가성비가 좋아요', '양이 많아요']",['좌식'],[],일식
277,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210530_129%2F1622361960419lX0Ge_JPEG%2FqmvzTcLhyowAd_L_PK6JfmOb.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210530_77%2F1622361969309r4FXt_JPEG%2FUhqSGjT-0DWHPEdu8V_9cgF-.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210530_133%2F1622361976862CwB4n_JPEG%2FDmgdj17Agd_annegREK6__9W.jpg']","서울특별시 마포구 양화로6길 99-7, 서교빌딩 1층 (서교동)",버켓크랩,46.95,192850.5948,449606.042,0507-1402-1640,수: 15:00 - 24:00; 목: 15:00 - 24:00; 금: 15:00 - 24:00; 토: 15:00 - 24:00; 일: 15:00 - 24:00; 월: 15:00 - 24:00; 화: 15:00 - 24:00,70,"['포장', '무선 인터넷', '배달', '단체 이용 가능', '반려동물 동반', '예약']",,"['음식이 맛있어요', '친절해요', '특별한 메뉴가 있어요', '재료가 신선해요']",[],"[[""대게 새우 버터구이"", 57500], [""크림새우 그라탕"", 18000], [""대게한마리 플레터"", 63500], [""크랩 반마리 콤보"", 33000], [""대게딱지 볶음밥"", 11000]]",양식
